Process,Image Path,Max Temp,Min Temp
True,/data/uabcvmsc/shared/newborn/50/07.12.24/HM20241207033121.jpeg,38.4,28.9
True,/data/uabcvmsc/shared/newborn/50/07.12.24/HM20241207033223.jpeg,38.0,27.3
True,/data/uabcvmsc/shared/newborn/50/07.12.24/HM20241207033325.jpeg,38.0,27.0
True,/data/uabcvmsc/shared/newborn/50/07.12.24/HM20241207033427.jpeg,38.1,26.9
True,/data/uabcvmsc/shared/newborn/50/07.12.24/HM20241207033529.jpeg,38.4,27.1
True,/data/uabcvmsc/shared/newborn/50/07.12.24/HM20241207033630.jpeg,38.0,27.4
True,/data/uabcvmsc/shared/newborn/50/07.12.24/HM20241207033732.jpeg,38.2,27.5
True,/data/uabcvmsc/shared/newborn/50/07.12.24/HM20241207033838.jpeg,37.9,27.7
True,/data/uabcvmsc/shared/newborn/50/07.12.24/HM20241207033939.jpeg,38.2,27.9
True,/data/uabcvmsc/shared/newborn/50/07.12.24/HM20241207034041.jpeg,38.0,28.0
True,/data/uabcvmsc/shared/newborn/50/07.12.24/HM20241207034143.jpeg,38.2,28.3
True,/data/uabcvmsc/shared/newborn/50/07.12.24/HM20241207034244.jpeg,38.1,28.3
True,/data/uabcvmsc/shared/newborn/50/07.12.24/HM20241207034346.jpeg,37.9,28.4
True,/data/uabcvmsc/shared/newborn/50/07.12.24/HM20241207034448.jpeg,37.9,28.4
True,/data/uabcvmsc/shared/newborn/50/07.12.24/HM20241207034549.jpeg,37.9,28.6
True,/data/uabcvmsc/shared/newborn/50/07.12.24/HM20241207034651.jpeg,38.1,28.9
True,/data/uabcvmsc/shared/newborn/50/07.12.24/HM20241207034753.jpeg,38.0,28.8
True,/data/uabcvmsc/shared/newborn/50/07.12.24/HM20241207034855.jpeg,38.0,29.0
True,/data/uabcvmsc/shared/newborn/50/07.12.24/HM20241207034957.jpeg,38.2,29.2
True,/data/uabcvmsc/shared/newborn/50/07.12.24/HM20241207035059.jpeg,38.1,29.1
True,/data/uabcvmsc/shared/newborn/50/07.12.24/HM20241207035201.jpeg,38.0,29.5
True,/data/uabcvmsc/shared/newborn/50/07.12.24/HM20241207035302.jpeg,38.1,29.6
True,/data/uabcvmsc/shared/newborn/50/07.12.24/HM20241207035404.jpeg,38.0,29.6
True,/data/uabcvmsc/shared/newborn/50/07.12.24/HM20241207035505.jpeg,38.4,29.6
True,/data/uabcvmsc/shared/newborn/50/07.12.24/HM20241207035607.jpeg,38.0,29.7
True,/data/uabcvmsc/shared/newborn/50/07.12.24/HM20241207035709.jpeg,37.7,29.9
True,/data/uabcvmsc/shared/newborn/50/07.12.24/HM20241207035811.jpeg,37.9,30.0
True,/data/uabcvmsc/shared/newborn/50/07.12.24/HM20241207035913.jpeg,38.0,30.0
True,/data/uabcvmsc/shared/newborn/50/07.12.24/HM20241207040014.jpeg,38.0,30.2
True,/data/uabcvmsc/shared/newborn/50/07.12.24/HM20241207040116.jpeg,38.0,30.0
True,/data/uabcvmsc/shared/newborn/50/07.12.24/HM20241207040218.jpeg,38.2,30.1
True,/data/uabcvmsc/shared/newborn/50/07.12.24/HM20241207040319.jpeg,38.1,29.8
