Process,Image Path,Max Temp,Min Temp,X_0,Y_0,Z_0,Vis_0,Pres_0,X_1,Y_1,Z_1,Vis_1,Pres_1,X_2,Y_2,Z_2,Vis_2,Pres_2,X_3,Y_3,Z_3,Vis_3,Pres_3,X_4,Y_4,Z_4,Vis_4,Pres_4,X_5,Y_5,Z_5,Vis_5,Pres_5,X_6,Y_6,Z_6,Vis_6,Pres_6,X_7,Y_7,Z_7,Vis_7,Pres_7,X_8,Y_8,Z_8,Vis_8,Pres_8,X_9,Y_9,Z_9,Vis_9,Pres_9,X_10,Y_10,Z_10,Vis_10,Pres_10,X_11,Y_11,Z_11,Vis_11,Pres_11,X_12,Y_12,Z_12,Vis_12,Pres_12,X_13,Y_13,Z_13,Vis_13,Pres_13,X_14,Y_14,Z_14,Vis_14,Pres_14,X_15,Y_15,Z_15,Vis_15,Pres_15,X_16,Y_16,Z_16,Vis_16,Pres_16,X_17,Y_17,Z_17,Vis_17,Pres_17,X_18,Y_18,Z_18,Vis_18,Pres_18,X_19,Y_19,Z_19,Vis_19,Pres_19,X_20,Y_20,Z_20,Vis_20,Pres_20,X_21,Y_21,Z_21,Vis_21,Pres_21,X_22,Y_22,Z_22,Vis_22,Pres_22,X_23,Y_23,Z_23,Vis_23,Pres_23,X_24,Y_24,Z_24,Vis_24,Pres_24,X_25,Y_25,Z_25,Vis_25,Pres_25,X_26,Y_26,Z_26,Vis_26,Pres_26,X_27,Y_27,Z_27,Vis_27,Pres_27,X_28,Y_28,Z_28,Vis_28,Pres_28,X_29,Y_29,Z_29,Vis_29,Pres_29,X_30,Y_30,Z_30,Vis_30,Pres_30,X_31,Y_31,Z_31,Vis_31,Pres_31,X_32,Y_32,Z_32,Vis_32,Pres_32,torso_x,torso_y,left_hand_x,left_hand_y,right_hand_x,right_hand_y,left_foot_x,left_foot_y,right_foot_x,right_foot_y
False,/data/uabcvmsc/shared/newborn/37/27.09.24 (2)/HM20010103103122.jpeg,38.1,27.3
False,/data/uabcvmsc/shared/newborn/37/27.09.24 (2)/HM20010103103223.jpeg,37.6,28.1
False,/data/uabcvmsc/shared/newborn/37/27.09.24 (2)/HM20010103103324.jpeg,37.8,29.7
False,/data/uabcvmsc/shared/newborn/37/27.09.24 (2)/HM20010103103425.jpeg,37.2,28.0
True,/data/uabcvmsc/shared/newborn/37/27.09.24 (2)/HM20010103103527.jpeg,39.0,27.4,248,356,-0.07511559873819351,0.9949725866317749,0.9844203591346741,241,301,-0.04198199138045311,0.9896950721740723,0.9464676380157471,257,267,-0.04223693534731865,0.9830628633499146,0.9473562836647034,273,240,-0.042093876749277115,0.9892745614051819,0.9319295287132263,219,380,-0.03441179171204567,0.9969362020492554,0.9565142393112183,219,403,-0.0350816547870636,0.9967453479766846,0.9717991352081299,216,429,-0.035586271435022354,0.9982567429542542,0.9744749665260315,360,216,0.12888485193252563,0.991592526435852,0.9663223028182983,264,474,0.16339096426963806,0.9978210926055908,0.9885413646697998,349,327,-0.01073094829916954,0.9978545308113098,0.9965552091598511,318,417,-0.004406642634421587,0.9982537627220154,0.9953762292861938,977,143,0.14968250691890717,0.9965556859970093,0.9965441823005676,557,881,0.21253730356693268,0.9978439807891846,0.9988880753517151,1506,109,-0.009350343607366085,0.34438860416412354,0.9370977878570557,823,1447,0.034011319279670715,0.16603480279445648,0.9913890957832336,1231,-121,-0.28866252303123474,0.11768725514411926,0.9725580811500549,634,1846,-0.3064561188220978,0.17458055913448334,0.9830332398414612,1170,-173,-0.3362157344818115,0.15219226479530334,0.9175288081169128,568,1983,-0.36663609743118286,0.23776042461395264,0.9461858868598938,1106,-190,-0.3682926297187805,0.17111609876155853,0.9419809579849243,546,1945,-0.40026968717575073,0.2467879354953766,0.9611013531684875,1130,-147,-0.3084757626056671,0.17454753816127777,0.9720430374145508,598,1874,-0.3324357271194458,0.27113765478134155,0.9836957454681396,1847,849,-0.04350554198026657,0.9996355772018433,0.9999638795852661,1545,1268,0.04297316446900368,0.9997001886367798,0.9999889135360718,2346,956,-0.42009252309799194,0.934035062789917,0.9962890148162842,1487,2051,-0.30114296078681946,0.7084420323371887,0.9973239898681641,2854,1955,-0.3641883134841919,0.8689718842506409,0.987152636051178,2583,1771,-0.15812140703201294,0.42330649495124817,0.9964062571525574,2992,2112,-0.3601120114326477,0.7482218146324158,0.9627996683120728,2749,1648,-0.14033061265945435,0.41434574127197266,0.9955416321754456,2962,2406,-0.5841488242149353,0.743386447429657,0.8015574216842651,2814,1941,-0.2995544672012329,0.31908896565437317,0.9389355778694153,767,512,None,None,None,None,None,None,2936,2158
True,/data/uabcvmsc/shared/newborn/37/27.09.24 (2)/HM20010103103628.jpeg,39.3,27.2,372,198,-0.2666063904762268,0.6952940225601196,0.4604983925819397,372,101,-0.23843924701213837,0.4996529817581177,0.237036794424057,401,64,-0.238931342959404,0.4365224838256836,0.247196227312088,449,13,-0.2389049082994461,0.5418078303337097,0.20837810635566711,288,205,-0.2256132960319519,0.6578426957130432,0.26295730471611023,266,235,-0.2265152633190155,0.6891608834266663,0.34503987431526184,252,265,-0.22725003957748413,0.8044304251670837,0.3921063542366028,556,-19,-0.07293301820755005,0.6747263073921204,0.3234725296497345,295,312,-0.013649809174239635,0.7678931951522827,0.5561174750328064,510,189,-0.20038633048534393,0.7689613103866577,0.773385226726532,416,295,-0.18847870826721191,0.7879865169525146,0.6756137609481812,1179,59,0.017115944996476173,0.9677483439445496,0.9251032471656799,628,815,0.05423185974359512,0.981781005859375,0.9524105191230774,1627,146,-0.026366882026195526,0.2501080334186554,0.8685646653175354,771,1357,0.021279625594615936,0.454811155796051,0.955894410610199,1098,-278,-0.037760648876428604,0.1433989554643631,0.9907149076461792,347,1121,-0.0830128937959671,0.7811961770057678,0.9993270635604858,959,-353,-0.03159859776496887,0.14471223950386047,0.973491370677948,198,1074,-0.10544025897979736,0.7605843544006348,0.9984254837036133,896,-383,-0.028574787080287933,0.13142172992229462,0.9749742150306702,167,1002,-0.1068519651889801,0.7416732311248779,0.9985040426254272,940,-338,-0.03377221152186394,0.1222212016582489,0.9878479242324829,236,1012,-0.08942025154829025,0.6979361176490784,0.9993773102760315,2078,1208,-0.004733372945338488,0.9997780919075012,0.9999605417251587,1700,1597,0.004459664691239595,0.9998341798782349,0.999977707862854,2374,489,-0.5133126378059387,0.901491641998291,0.9988393187522888,1102,2186,-0.48846983909606934,0.8713197112083435,0.999193012714386,2741,1459,-0.3281078040599823,0.8961165547370911,0.9995260238647461,2129,2075,-0.21545863151550293,0.7549847364425659,0.9994433522224426,2657,1677,-0.30995485186576843,0.7943692803382874,0.9987346529960632,2271,1935,-0.18179677426815033,0.6413307189941406,0.9994057416915894,3117,1815,-0.5153468251228333,0.7563645243644714,0.9819748997688293,2457,2378,-0.3493955433368683,0.5089320540428162,0.9890283346176147,904,437,237,1066,None,None,2129,2075,2838,1650
False,/data/uabcvmsc/shared/newborn/37/27.09.24 (2)/HM20010103103729.jpeg,39.0,27.6
False,/data/uabcvmsc/shared/newborn/37/27.09.24 (2)/HM20010103103830.jpeg,38.8,26.2
False,/data/uabcvmsc/shared/newborn/37/27.09.24 (2)/HM20010103103932.jpeg,39.2,27.7
False,/data/uabcvmsc/shared/newborn/37/27.09.24 (2)/HM20010103104033.jpeg,39.0,28.4
