Process,Image Path,Max Temp,Min Temp
True,/data/uabcvmsc/shared/newborn/42/05.11.24-06.11.24/HM20241105192801.jpeg,41.3,32.9
True,/data/uabcvmsc/shared/newborn/42/05.11.24-06.11.24/HM20241105192902.jpeg,41.8,33.7
True,/data/uabcvmsc/shared/newborn/42/05.11.24-06.11.24/HM20241105193003.jpeg,43.0,34.7
True,/data/uabcvmsc/shared/newborn/42/05.11.24-06.11.24/HM20241105193105.jpeg,42.8,34.7
True,/data/uabcvmsc/shared/newborn/42/05.11.24-06.11.24/HM20241105193206.jpeg,42.9,35.2
True,/data/uabcvmsc/shared/newborn/42/05.11.24-06.11.24/HM20241105193307.jpeg,43.2,36.1
True,/data/uabcvmsc/shared/newborn/42/05.11.24-06.11.24/HM20241105193408.jpeg,42.9,35.9
True,/data/uabcvmsc/shared/newborn/42/05.11.24-06.11.24/HM20241105193509.jpeg,43.1,36.4
True,/data/uabcvmsc/shared/newborn/42/05.11.24-06.11.24/HM20241105193611.jpeg,43.1,36.5
True,/data/uabcvmsc/shared/newborn/42/05.11.24-06.11.24/HM20241105193712.jpeg,42.8,36.1
True,/data/uabcvmsc/shared/newborn/42/05.11.24-06.11.24/HM20241105193814.jpeg,42.4,35.8
True,/data/uabcvmsc/shared/newborn/42/05.11.24-06.11.24/HM20241105193915.jpeg,43.0,36.4
True,/data/uabcvmsc/shared/newborn/42/05.11.24-06.11.24/HM20241105194016.jpeg,42.5,36.2
True,/data/uabcvmsc/shared/newborn/42/05.11.24-06.11.24/HM20241105194117.jpeg,42.9,36.1
True,/data/uabcvmsc/shared/newborn/42/05.11.24-06.11.24/HM20241105194218.jpeg,42.7,35.8
True,/data/uabcvmsc/shared/newborn/42/05.11.24-06.11.24/HM20241105194320.jpeg,42.2,36.1
True,/data/uabcvmsc/shared/newborn/42/05.11.24-06.11.24/HM20241105194421.jpeg,42.9,36.3
True,/data/uabcvmsc/shared/newborn/42/05.11.24-06.11.24/HM20241105194522.jpeg,42.9,36.4
True,/data/uabcvmsc/shared/newborn/42/05.11.24-06.11.24/HM20241105194623.jpeg,42.8,36.4
True,/data/uabcvmsc/shared/newborn/42/05.11.24-06.11.24/HM20241105194725.jpeg,43.1,36.7
True,/data/uabcvmsc/shared/newborn/42/05.11.24-06.11.24/HM20241105194826.jpeg,42.3,35.8
True,/data/uabcvmsc/shared/newborn/42/05.11.24-06.11.24/HM20241105194927.jpeg,42.0,35.5
True,/data/uabcvmsc/shared/newborn/42/05.11.24-06.11.24/HM20241105195029.jpeg,41.7,35.6
True,/data/uabcvmsc/shared/newborn/42/05.11.24-06.11.24/HM20241105195130.jpeg,41.8,35.6
True,/data/uabcvmsc/shared/newborn/42/05.11.24-06.11.24/HM20241105195231.jpeg,41.7,35.2
